"","p1_luck","p2_luck","p1_skill","p2_skill","p1_chip","p2_chip"
"396",-22.4,22.4,72.4,-72.4,50,-50
"397",83.2070707070707,-83.2070707070707,-183.207070707071,183.207070707071,-100,100
"398",16.5,-16.5,33.5,-33.5,50,-50
"399",80.3,-80.3,19.7,-19.7,100,-100
"400",86.3,-50,-36.3,0,50,-50
"401",24,-24,26,-26,50,-50
"402",71.4,-50,-21.4,0,50,-50
"403",-9.8,9.79999999999998,59.8,-59.8,50,-50
"404",-23.4,23.4,73.4,-73.4,50,-50
"405",-18.8,18.8,68.8,-68.8,50,-50
"406",45.8,-45.8,4.20000000000002,-4.2,50,-50
"407",-28.4,28.4,78.4,-78.4,50,-50
"408",15.1,-15.1,34.9,-34.9,50,-50
"409",-35.5,35.5,85.5,-85.5,50,-50
"410",19.1,-19.1,30.9,-30.9,50,-50
"411",-72.8,72.8,-27.2,27.2,-100,100
"412",-29.1,29.1,79.1,-79.1,50,-50
"413",0,0,-100,100,-100,100
"414",-31,31,81,-81,50,-50
"415",16.1,-16.1,33.9,-33.9,50,-50
"416",46.6,-46.6,3.40000000000001,-3.40000000000001,50,-50
"417",-13.2,13.2,63.2,-63.2,50,-50
"418",-33,33,83,-83,50,-50
"419",-40.6,40.6,90.6,-90.6,50,-50
"420",-47.1,47.1,97.1,-97.1,50,-50
"421",41.1,-41.1,8.90000000000001,-8.90000000000002,50,-50
"422",-24.7,24.7,74.7,-74.7,50,-50
"423",-15.7,15.7,65.7,-65.7,50,-50
"424",28.3,-28.3,21.7,-21.7,50,-50
"425",-16.8,16.8,66.8,-66.8,50,-50
"426",-24.4,24.4,74.4,-74.4,50,-50
"427",22.8,-22.8,27.2,-27.2,50,-50
"428",5.80000000000001,-5.80000000000001,44.2,-44.2,50,-50
"429",24.5,-24.5,25.5,-25.5,50,-50
"430",26,-26,24,-24,50,-50
"431",4.89999999999999,-4.89999999999999,45.1,-45.1,50,-50
"432",13.3,-13.3,36.7,-36.7,50,-50
"433",130.7,-130.7,-30.7,30.7,100,-100
"434",-42.3,42.3,92.3,-92.3,50,-50
"435",-23.4,23.4,73.4,-73.4,50,-50
"436",25.7,-25.7,24.3,-24.3,50,-50
"437",20.7,-20.7,29.3,-29.3,50,-50
"438",-36.6,36.6,86.6,-86.6,50,-50
"439",-2.60000000000001,2.60000000000001,52.6,-52.6,50,-50
"440",-45.5,45.5,95.5,-95.5,50,-50
"441",34.2,-34.2,15.8,-15.8,50,-50
"442",20.3,-20.3,29.7,-29.7,50,-50
"443",-32.4,32.4,82.4,-82.4,50,-50
"444",7.3,-7.3,42.7,-42.7,50,-50
"445",-19.2,19.2,69.2,-69.2,50,-50
"446",28.5,-28.5,21.5,-21.5,50,-50
"447",40.7,-40.7,9.30000000000001,-9.30000000000002,50,-50
"448",37.1,-37.1,12.9,-12.9,50,-50
"449",-39.3,39.3,89.3,-89.3,50,-50
"450",-16.5,16.5,66.5,-66.5,50,-50
"451",29,-29,21,-21,50,-50
"452",21.3,-21.3,28.7,-28.7,50,-50
"453",-26.7,26.7,76.7,-76.7,50,-50
"454",26.2,-26.2,23.8,-23.8,50,-50
"455",-27,27,77,-77,50,-50
"456",-45.8,45.8,95.8,-95.8,50,-50
"457",36,-36,14,-14,50,-50
"458",-23.5,23.5,73.5,-73.5,50,-50
"459",0,0,-100,100,-100,100
"460",-12.9,12.9,62.9,-62.9,50,-50
"461",-70.9,70.9,-29.1,29.1,-100,100
"462",-24.2,24.2,74.2,-74.2,50,-50
"463",-50.720202020202,50.720202020202,-49.279797979798,49.279797979798,-100,100
"464",46.7,-46.7,3.30000000000001,-3.30000000000001,50,-50
"465",-24,24,74,-74,50,-50
"466",10.6,-10.6,39.4,-39.4,50,-50
"467",42.4,-42.4,7.59999999999999,-7.59999999999999,50,-50
"468",38,-38,12,-12,50,-50
"469",35.010101010101,-35.010101010101,64.989898989899,-64.989898989899,100,-100
"470",3.20000000000002,-3.2,-20003.2,20003.2,-20000,20000
"471",-1.7,1.69999999999999,51.7,-51.7,50,-50
"472",-14,14,64,-64,50,-50
"473",-40.5,40.5,90.5,-90.5,50,-50
"474",37,-37,13,-13,50,-50
"475",17.7,-17.7,32.3,-32.3,50,-50
"476",27.4,-27.4,22.6,-22.6,50,-50
"477",39.3,-39.3,10.7,-10.7,50,-50
"478",-16.7,16.7,66.7,-66.7,50,-50
"479",139.6,-139.6,-39.6,39.6,100,-100
"480",54,-50,-4,0,50,-50
"481",110,-110,-10,10,100,-100
"482",28.4,-28.4,21.6,-21.6,50,-50
"483",10.8,-10.8,39.2,-39.2,50,-50
"484",134.809090909091,-134.809090909091,-34.8090909090909,34.8090909090909,100,-100
"485",34.8,-34.8,15.2,-15.2,50,-50
"486",-38.8,38.8,88.8,-88.8,50,-50
"487",-30.4,30.4,80.4,-80.4,50,-50
"488",-35.3,35.3,85.3,-85.3,50,-50
"489",26.2,-26.2,23.8,-23.8,50,-50
